usTicker,usCompany,theme,product,twCode,twName,twRole,relationship,benefitReason,confidence,lastEvidenceDate,lastEvidenceTitle,hitCount,updatedAt
NVDA,Nvidia,液冷散熱,液冷散熱模組與3D VC,3017,奇鋐,液冷散熱零件及模組製造商,輝達核心散熱技術供應商，獲選為GB200液冷散熱認證推薦名單,AI伺服器功耗大幅提升，推升晶片液冷散熱滲透率，奇鋐高毛利散熱方案出貨增加帶動業績成長,9,2026-06-06,2026-06-06-wHalwYFqDeo-蘇姿丰預言才二局上半_直擊台股_2024_到_2026_供應鏈大擴散_從伺服器硬體_液冷到電力能源管理_這場數兆美元的全球重組_你上車了嗎_.md,1,2026-06-12 23:48:59
TXN,Texas Instruments,成熟製程,電源管理IC (PMIC),5347,世界先進,晶圓代工,德州儀器為全球電源管理IC龍頭，其產能擴張與定價策略為成熟製程晶圓代工的產業風向球,隨著德儀去庫存化進入尾聲且價格戰趨緩，車用與工業用電源管理晶片需求觸底回升，帶動世界先進產能利用率上揚與合理評價復甦,9,2026-06-06,2026-06-06-_精華_成熟製程為何持續看好_產能短缺_電源管理成關鍵_合理股價曝_鈔錢部署_盧燕俐_ft_謝明哲__20260606.md,1,2026-06-16 05:46:45
NVDA,Nvidia,液冷散熱,水冷板及液冷系統,3324,雙鴻,液冷系統模組製造商,為輝達AI伺服器晶片液冷系統之關鍵零組件配合供應商,受惠美股大廠引領的AI伺服器走向全面液冷化，雙鴻的水冷板與冷卻分配分配單元(CDU)打入核心供應鏈,8,2026-06-06,2026-06-06-wHalwYFqDeo-蘇姿丰預言才二局上半_直擊台股_2024_到_2026_供應鏈大擴散_從伺服器硬體_液冷到電力能源管理_這場數兆美元的全球重組_你上車了嗎_.md,1,2026-06-12 23:48:59
GE,General Electric,電網基礎建設,電力變壓器與重電設備,1519,華城,重電設備及大容量變壓器製造商,美國主要電力公司與通用電氣(GE)重電部件的外協代工與直接採購對象,AI資料中心大量建置引爆電力與重電電網需求，華城承接美國高額超高壓變壓器訂單，出貨排程已看至未來數年,8,2026-06-06,2026-06-06-wHalwYFqDeo-蘇姿丰預言才二局上半_直擊台股_2024_到_2026_供應鏈大擴散_從伺服器硬體_液冷到電力能源管理_這場數兆美元的全球重組_你上車了嗎_.md,1,2026-06-12 23:48:59
MPWR,Monolithic Power Systems,AI伺服器,電源管理晶片 (PMIC),6138,茂達,電源管理IC設計,MPS引領AI伺服器高階高壓電源管理系統，其產能排擠效應與主板升級商機外溢至台廠相關供應鏈,AI伺服器與DDR5升級趨勢對於高效能PMIC需求暴增，茂達憑藉在DDR5 PMIC的技術進展，成功搶佔升級商機,8,2026-06-06,2026-06-06-_精華_成熟製程為何持續看好_產能短缺_電源管理成關鍵_合理股價曝_鈔錢部署_盧燕俐_ft_謝明哲__20260606.md,1,2026-06-16 05:46:45
TXN,Texas Instruments,成熟製程,電源管理IC與類比晶片,2303,聯電,晶圓代工,德州儀器擴充電源管理晶片產能，聯電則作為成熟製程多元應用的主要承接地，兩者在特殊成熟製程市場具高度連動,電源管理及嵌入式晶片面臨結構性產能短缺後的重組，聯電透過特殊製程多元化布局降低價格波動衝擊，持續獲取高毛利訂單,8,2026-06-06,2026-06-06-_精華_成熟製程為何持續看好_產能短缺_電源管理成關鍵_合理股價曝_鈔錢部署_盧燕俐_ft_謝明哲__20260606.md,1,2026-06-16 05:46:45
,Blackstone,AI資料中心,資料中心高階配電與連接解決方案,3665,貿聯-KY,高壓線束及連接器供應商,黑石集團旗下的 QTS 資料中心大規模擴建，採用貿聯-KY 的高階經緯及配電連接線組。,隨著黑石對 AI 基礎建設與數據中心的龐大資本支出，帶動貿聯-KY 在高階伺服器與能源管理線群的訂單爆發。,9,2026-06-05,https://www.youtube.com/watch?v=MxsEggKiBtA,1,2026-06-12 18:48:35
TSM,TSMC,先進製程,2奈米晶圓代工與矽光子,3587,閎康,半導體檢測分析廠,作為台積電重要的分析研發夥伴，協助台積電研發2奈米先進製程與矽光子技術,台積電積極推進2奈米製程並研發矽光子技術以提升晶片效能與良率，大量委外進行材料分析(MA)與故障分析(FA)，使閎康直接受惠,9,2026-06-05,2026-06-05-先進製程最佳研發夥伴_台灣跑得快_其中有它的一份_AI晶片_矽光子_2奈米良率背後功臣_ft_專訪閎康科技董事長謝詠芬博士.md,1,2026-06-16 05:46:17
NVDA,NVIDIA,AI晶片,GPU 測試介面,6223,旺矽,探針卡廠,提供輝達 AI 晶片測試所需的垂直探針卡（VPC）與懸臂式探針卡（CPC）,輝達高階 AI 晶片出貨量大增，帶動探針卡測試需求，旺矽產能供不應求、訂單排隊，成為繼穎威之後的測試界面受惠股,9,2026-06-05,2026-06-05-穎威之後_下檔萬金股__AI_晶片都得排隊等這家公司__產經希引力EP_207__劉姸希__CC.md,1,2026-06-16 05:46:45
NVDA,NVIDIA,AI晶片,測試座 (Test Socket),3511,穎威,測試座供應商,提供輝達高階 AI 晶片所需的高頻高速測試座與同軸測試座,AI晶片效能與架構升級，測試時間拉長且難度提高，帶動高毛利的測試座產品出貨強勁,9,2026-06-05,2026-06-05-穎威之後_下檔萬金股__AI_晶片都得排隊等這家公司__產經希引力EP_207__劉姸希__CC.md,1,2026-06-16 05:46:45
,Micron,HBM與先進封裝,HBM記憶體與先進封裝測試廠房,6770,力積電,晶圓代工廠與廠房讓渡方,市場盛傳美光欲收購力積電位於苗栗銅鑼的廠房，用以在台擴充 HBM 先進封裝與測試產能。,力積電可藉由資產活化取得龐大資金，並在未來有機會與美光在先進封裝或記憶體特殊代工領域建立更深層次的策略盟友關係。,8,2026-06-05,https://www.youtube.com/watch?v=MxsEggKiBtA,1,2026-06-12 18:48:35
NVDA,NVIDIA,AI晶片,AI晶片研發與設計,3587,閎康,半導體檢測分析廠,為美系AI晶片設計大廠提供晶片前期研發的故障分析(FA)與可靠度驗證(RA)服務,AI晶片設計迭代速度加快，新一代晶片在進入量產前需要頻繁進行結構與材料檢測，帶動高階故障分析需求顯著成長,8,2026-06-05,2026-06-05-先進製程最佳研發夥伴_台灣跑得快_其中有它的一份_AI晶片_矽光子_2奈米良率背後功臣_ft_專訪閎康科技董事長謝詠芬博士.md,1,2026-06-16 05:46:17
INTC,Intel,半導體代工與成熟製程合作,12微米/奈米成熟製程技術共同開發,2303,聯電,晶圓代工廠,英特爾與聯電宣布共同開發12奈米製程平台，並利用英特爾美國廠區進行生產,聯電藉此跨入12奈米製程領域並取得北美客戶與地緣政治優勢，同時舒緩折舊壓力，營運前景更勝過同業,9,2026-06-04,2026-06-04-群創翻身將飆8字頭_聯電_力積電更勝世界先進__金融股3檔大吃資金行情先卡位_鈔錢部署_盧燕俐_ft_謝明哲_20260604.md,1,2026-06-16 05:46:17
MU,Micron Technology,記憶體,"HBM, DRAM",4967,十銓,記憶體模組供應商,主要記憶體原廠（如美光）將產能大舉轉向 HBM，導致通用型 DRAM 嚴重產能排擠，使高階 DRAM 持續缺貨並帶動合約與現貨價格大漲,隨著原廠產能吃緊預期延續，記憶體現貨與合約報價持續走揚，帶動十銓營收狂飆，且缺貨效應預期將維持至更長遠的年度,8,2026-06-04,2026-06-04-5_月營收狂飆_7_3_倍_南亞科連_7_月刷新高_前五月衝破千億_十銓_最缺貨時刻還沒到_吃緊到_2028_年_2026_06_04__四_.md,1,2026-06-16 05:46:17
MU,Micron Technology,記憶體,"HBM, DRAM",2408,南亞科,DRAM 製造大廠,美光等記憶體巨頭因 HBM 需求大增調整產能配置，通用型 DRAM 的產能受限，促使全球通用型 DRAM 供需結構吃緊與報價走揚,受惠於 DRAM 報價上漲及市場供求吃緊，營收表現強勁並連續多月刷新高點,8,2026-06-04,2026-06-04-5_月營收狂飆_7_3_倍_南亞科連_7_月刷新高_前五月衝破千億_十銓_最缺貨時刻還沒到_吃緊到_2028_年_2026_06_04__四_.md,1,2026-06-16 05:46:17
NVDA,NVIDIA,先進封裝與扇出型面板級封裝,面板級扇出型封裝 (FOPLP),3481,群創,面板轉型先進封裝廠,輝達評估採用面板級扇出型封裝(FOPLP)解決CoWoS產能不足問題，而群創為轉型該領域之領航面板廠,群創利用舊世代面板廠轉型開發之FOPLP先進封裝技術成功切入AI晶片與電源管理晶片封裝，股價具備翻身契機,8,2026-06-04,2026-06-04-群創翻身將飆8字頭_聯電_力積電更勝世界先進__金融股3檔大吃資金行情先卡位_鈔錢部署_盧燕俐_ft_謝明哲_20260604.md,1,2026-06-16 05:46:17
NVDA,NVIDIA,3D IC晶片堆疊與高容值中介層,主機板中介層 (IPD) 與邏輯記憶體整合技術,6770,力積電,晶圓代工廠,力積電推廣具有高性價比的 3D AI 晶片堆疊技術，並瞄準邊緣 AI 與主流 AI 伺服器之低成本晶片需求,力積電具備邏輯與記憶體製造雙重優勢，可提供AI中介層與WoW 3D封裝方案，其低本益比與轉型題材使其比世界先進更具補漲潛力,7,2026-06-04,2026-06-04-群創翻身將飆8字頭_聯電_力積電更勝世界先進__金融股3檔大吃資金行情先卡位_鈔錢部署_盧燕俐_ft_謝明哲_20260604.md,1,2026-06-16 05:46:17
SPACEX,SpaceX,低軌衛星,微波與毫米波元件,3491,昇達科,低軌衛星射頻元件製造商,直接供應SpaceX地面站與衛星端之毫米波濾波器及多工器元件,受惠於SpaceX加速衛星發射及擴張全球用戶規模。由於毫米波關鍵射頻元件具備高技術壁壘高毛利，讓昇達科在低軌衛星板塊中具備高獲利與實質的基本面底氣,9,2026-06-03,2026-06-03-_精華_SpaceX準備IPO_台廠恐利多出盡_低軌衛星這族群有吃肉底氣_鈔錢部署_盧燕俐_ft_蔡明翰_20260603.md,1,2026-06-16 05:45:45
MU,Micron,記憶體,DRAM / NAND Flash 記憶體顆粒,4967,十銓,記憶體模組廠,美光等上游記憶體原廠產能吃緊並持續調升合約價，十銓透過預付貨款與訂金方式向原廠鎖定記憶體顆粒產能至 2027 年,隨著原廠單月報價再漲 15%，十銓提前鎖定低價庫存並確保料源無虞，在記憶體多頭循環下享有高毛利與出貨成長動能,9,2026-06-03,2026-06-03-p_CoNLdJrTA-記憶體直接付訂金鎖到_2027_十銓_群聯_COMPUTEX_現場直擊_原廠單月再漲_15__2026_06_03__三_.md,1,2026-06-12 23:48:59
MU,Micron,記憶體,NAND Flash 晶圓與存儲技術,8299,群聯,NAND 控制晶片與儲存方案商,上遊原廠美光漲價且產能受限，群聯藉由支付訂金保障長期快閃記憶體（Flash）供應鏈穩定，並鎖定 2027 年產能,原廠價格單月大漲 15% 刺激市場備貨需求，群聯擁有充足的低成本庫存與先進控制晶片技術，受惠於企業級 SSD 與高階存儲產品利差擴大,9,2026-06-03,2026-06-03-p_CoNLdJrTA-記憶體直接付訂金鎖到_2027_十銓_群聯_COMPUTEX_現場直擊_原廠單月再漲_15__2026_06_03__三_.md,1,2026-06-12 23:48:59
SPACEX,SpaceX,低軌衛星,高階 HDI 板,2313,華通,衛星與地面接收器 PCB 主要供應商,主要供應SpaceX Starlink計畫中衛星主體及地面接收設備之高階HDI電路板,隨著SpaceX發射新一代衛星以及全球用戶接收端設備的出貨需求，其低軌衛星PCB板的出貨排程能見度極高，成為台股低軌衛星供應鏈中具備扎實獲利動能的主力標的,9,2026-06-03,2026-06-03-_精華_SpaceX準備IPO_台廠恐利多出盡_低軌衛星這族群有吃肉底氣_鈔錢部署_盧燕俐_ft_蔡明翰_20260603.md,1,2026-06-16 05:45:45
MU,Micron,記憶體,DRAM / NAND Flash 顆粒,4967,十銓,記憶體模組廠,美光為其上游記憶體顆粒供應商，記憶體原廠產能吃緊並調漲價格,隨著記憶體原廠產能吃緊且單月報價再漲15%，客戶為確保能取得足夠貨源，直接付訂金向模組廠十銓鎖單至2027年，帶動十銓低價庫存獲利與出貨動能爆發,9,2026-06-03,2026-06-03-記憶體直接付訂金鎖到_2027_十銓_群聯_COMPUTEX_現場直擊_原廠單月再漲_15__2026_06_03__三_.md,1,2026-06-16 05:45:45
MU,Micron,記憶體,NAND Flash 晶片控制與儲存方案,8299,群聯,NAND控制IC與模組廠,美光等原廠調增NAND顆粒報價，群聯提供配套控制IC與儲存模組,原廠單月再漲價15%且供貨受限，市場預期價格將持續走揚。群聯受惠於客戶積極提早支付訂金以鎖定2027年之前的產能與供應量，營運能見度大開,9,2026-06-03,2026-06-03-記憶體直接付訂金鎖到_2027_十銓_群聯_COMPUTEX_現場直擊_原廠單月再漲_15__2026_06_03__三_.md,1,2026-06-16 05:45:45
SPACEX,SpaceX,低軌衛星,地面用戶接收端及網通設備,6285,啟碁,低軌衛星接收器及路由器代工廠,為SpaceX供應星鏈用戶端接收設備（User Terminal）與家用網通路由器,受惠於SpaceX全球訂閱用戶量持續高成長，地面家用接收端設備的出貨量將維持成長態勢，支撐其系統組裝與網通產品的主營事業動能,8,2026-06-03,2026-06-03-_精華_SpaceX準備IPO_台廠恐利多出盡_低軌衛星這族群有吃肉底氣_鈔錢部署_盧燕俐_ft_蔡明翰_20260603.md,1,2026-06-16 05:45:45
,TSMC,AI晶片先進封裝,CoWoS 先進封裝產能擴展,3481,群創,面板製造及廠房處分方,台積電購買群創台南四廠，用以迅速擴充 CoWoS 先進封裝產能以因應輝達等大客戶的AI晶片需求,群創因處分台南廠房，獲得約 171.4 億元交易金額，預估處分利益高達 147 億元，貢獻 EPS 超過 1.5 元；並有利於其積極轉型至 FOPLP (扇出型面板級封裝)等半導體封裝領域,9,2026-06-02,https://www.youtube.com/watch?v=ZhhBAXrrAvs,1,2026-06-12 18:51:07
NVDA,NVIDIA,AI PC,N1X AI PC 晶片,2454,聯發科,IC 設計商,輝達與聯發科攜手合作發表高階主晶片 N1X，並導入 RTX Spark 技術,"聯發科透過與輝達合作開發 N1X 晶片，成功打入訂價達 2,000 美元以上的高階 Windows AI PC 供應鏈",9,2026-06-02,2026-06-02-ZhhBAXrrAvs-黃仁勳發表_RTX_Spark_攜手聯發科_N1X_晶片殺進_Windows_2_000_美元起跳的AI_PC賣得動嗎__2026_06_02__二_.md,1,2026-06-12 23:48:59
NVDA,NVIDIA,AI PC,RTX Spark / N1X 晶片,2454,聯發科,IC設計,輝達與聯發科攜手合作開發 N1X 晶片,聯手輝達推出 N1X 處理器晶片，殺進 Windows 高階 AI PC 市場,9,2026-06-02,2026-06-02-黃仁勳發表_RTX_Spark_攜手聯發科_N1X_晶片殺進_Windows_2_000_美元起跳的AI_PC賣得動嗎__2026_06_02__二_.md,1,2026-06-16 05:45:45
,Micron,HBM,高頻寬記憶體與先進封裝廠房,6770,力積電,晶圓代工與廠房持有方,市場傳聞美光為加速在台拓展HBM先進封裝產能，有意購入力積電銅鑼廠,雖然力積電發布重訊澄清，但此消息凸顯力積電銅鑼廠區之地理與規格優勢。若未來達成資產活化或引進美光合作，將對力積電財務與轉型有實質助益,8,2026-06-02,https://www.youtube.com/watch?v=ZhhBAXrrAvs,1,2026-06-12 18:51:07
,NVIDIA,AI伺服器,CoWoS 先進封裝設備,6187,萬潤,先進封裝點膠、貼合與量測設備供應商,台積電為承接輝達巨大 AI 晶片訂單急需購入群創廠房擴產，萬潤為其核心設備供應商,台積電收購群創廠後的裝機與擴產行動，使萬潤的點膠機及檢查設備出貨量大幅攀升，營收及獲利顯著受益,8,2026-06-02,https://www.youtube.com/watch?v=ZhhBAXrrAvs,1,2026-06-12 18:51:07
,NVIDIA,AI伺服器,CoWoS 濕製程及清洗設備,3131,弘塑,濕製程設備與化學品供應商,台積電買下群創南科廠加速 CoWoS 產能配置以滿足輝達需求，弘塑為其濕製程設備主力供應商之一,台積電快速擴廠使弘塑的濕式清洗設備與相關半導體化學品需求持續暢旺，訂單能見度高,8,2026-06-02,https://www.youtube.com/watch?v=ZhhBAXrrAvs,1,2026-06-12 18:51:07
,NVIDIA,AI伺服器,CoWoS 濕製程設備,3583,辛耘,半導體濕製程設備與再生晶圓廠,台積電擴充由群創轉化的先進封裝廠，辛耘作爲自主研發濕製程設備(單晶圓清洗設備)及代工設備合作夥伴同步受惠,台積電將群創廠納入 CoWoS 建置計畫，推升對辛耘濕製程設備之拉貨力道，帶動其設備製造營收強勁增長,8,2026-06-02,https://www.youtube.com/watch?v=ZhhBAXrrAvs,1,2026-06-12 18:51:07
NVDA,NVIDIA,AI伺服器,GB200伺服器代工,2317,鴻海,伺服器整機代工,輝達GB200伺服器主要代工合作夥伴,受惠輝達AI伺服器需求爆發，市場看好大量出貨帶動兩年內股價與獲利顯著成長,8,2026-06-02,2026-06-02-鴻海兩年後衝500_SpaceX受惠股將翻倍_台股轉折3訊號_買聯發科不如金居__鈔錢部署_盧燕俐_ft_蔡明翰_20260602.md,1,2026-06-16 05:45:45
SPACEX,SpaceX,低軌衛星,衛星通訊及地面站元件,3491,昇達科,微波與毫米波元件供應商,SpaceX低軌衛星及地面接收站關鍵微波元件直接供應商,SpaceX擴大低軌衛星與直連手機(Direct to Cell)布建，帶動高毛利元件出貨獲利翻倍,8,2026-06-02,2026-06-02-鴻海兩年後衝500_SpaceX受惠股將翻倍_台股轉折3訊號_買聯發科不如金居__鈔錢部署_盧燕俐_ft_蔡明翰_20260602.md,1,2026-06-16 05:45:45
NVDA,NVIDIA,AI伺服器,高速傳輸銅箔,8358,金居,銅箔供應商,打入輝達AI伺服器供應鏈，提供高頻高速銅箔,AI伺服器傳輸規格升級，高頻高速特殊銅箔需求大增，其成長潛力優於傳統IC設計廠,8,2026-06-02,2026-06-02-鴻海兩年後衝500_SpaceX受惠股將翻倍_台股轉折3訊號_買聯發科不如金居__鈔錢部署_盧燕俐_ft_蔡明翰_20260602.md,1,2026-06-16 05:45:45
NVDA,NVIDIA,AI伺服器散熱,水冷散熱系統,3017,奇鋐,散熱模組與水冷板供應商,NVIDIA Vera Rubin 平台散熱模組合作夥伴,Vera Rubin 世代晶片功耗顯著提升，水冷散熱系統之價值量呈現雙位數增長，奇鋐憑藉水冷板等核心元件切入供應鏈受惠。,9,2026-06-01,2026-06-01-六月_GTC_COMPUTEX_到_WWDC_接力_電源與散熱在_Vera_Rubin_世代價值量提升兩位數__2026_06_01__一_.md,1,2026-06-16 05:45:45
NVDA,NVIDIA,AI伺服器電源,高功率電源供應器與配電系統,2308,台達電,高電壓與高功率電源系統供應商,NVIDIA AI 伺服器電源供應鏈合作夥伴,AI 晶片架構升級至 Vera Rubin 帶動耗電量劇增，電源供應系統規格隨之大幅升級，台達電受惠於電源模組平均售價與價值量雙位數提升。,9,2026-06-01,2026-06-01-六月_GTC_COMPUTEX_到_WWDC_接力_電源與散熱在_Vera_Rubin_世代價值量提升兩位數__2026_06_01__一_.md,1,2026-06-16 05:45:45
AVGO,Broadcom,矽光子/CPO,共同封裝光學元件 (CPO) 與高速晶片,2330,台積電,晶圓代工與先進晶圓級封裝,博通與台積電緊密合作，共同開發 COUPE 矽光子封裝平台,博通高階交換器大舉採用台積電 COUPE 封裝技術，提升台積電在高速網通與 AI 封裝的市佔,9,2026-05-29,2026-05-29-_精華_COUPE將成為台積電殺手鐧_這是什麼_為何神山會強到沒朋友__鈔錢部署_盧燕俐_ft_沈萬鈞__20260529.md,1,2026-06-16 05:45:06
